00007FFDC1D32DB0 Export 473  GetComPlusPackageInstallStatus
00007FFDC1D150C0 Export 474  GetCommConfig
00007FFDC1D150D0 Export 475  GetCommMask
00007FFDC1D150E0 Export 476  GetCommModemStatus
00007FFDC1D150F0 Export 477  GetCommProperties
00007FFDC1D15100 Export 478  GetCommState
00007FFDC1D15110 Export 479  GetCommTimeouts
00007FFDC1D0FE40 Export 480  GetCommandLineA
00007FFDC1D0F3C0 Export 481  GetCommandLineW
00007FFDC1D2A080 Export 482  GetCompressedFileSizeA
00007FFDC1D52710 Export 483  GetCompressedFileSizeTransactedA
00007FFDC1D52770 Export 484  GetCompressedFileSizeTransactedW
00007FFDC1D2A0A0 Export 485  GetCompressedFileSizeW
00007FFDC1D0A300 Export 486  GetComputerNameA
00007FFDC1D14290 Export 487  GetComputerNameExA
00007FFDC1D101F0 Export 488  GetComputerNameExW
00007FFDC1D0A460 Export 489  GetComputerNameW
00007FFDC1D15680 Export 490  GetConsoleAliasA
00007FFDC1D15690 Export 491  GetConsoleAliasExesA
00007FFDC1D156A0 Export 492  GetConsoleAliasExesLengthA
00007FFDC1D156B0 Export 493  GetConsoleAliasExesLengthW
00007FFDC1D156C0 Export 494  GetConsoleAliasExesW
00007FFDC1D156D0 Export 495  GetConsoleAliasW
00007FFDC1D156E0 Export 496  GetConsoleAliasesA
00007FFDC1D156F0 Export 497  GetConsoleAliasesLengthA
00007FFDC1D15700 Export 498  GetConsoleAliasesLengthW
00007FFDC1D15710 Export 499  GetConsoleAliasesW
00007FFDC1D152E0 Export 500  GetConsoleCP
00007FFDC1D59090 Export 501  GetConsoleCharType
00007FFDC1D15720 Export 502  GetConsoleCommandHistoryA
00007FFDC1D15730 Export 503  GetConsoleCommandHistoryLengthA
00007FFDC1D15740 Export 504  GetConsoleCommandHistoryLengthW
00007FFDC1D15750 Export 505  GetConsoleCommandHistoryW
00007FFDC1D15430 Export 506  GetConsoleCursorInfo
00007FFDC1D59100 Export 507  GetConsoleCursorMode
00007FFDC1D15760 Export 508  GetConsoleDisplayMode
00007FFDC1D59470 Export 509  GetConsoleFontInfo
00007FFDC1D15770 Export 510  GetConsoleFontSize
00007FFDC1D58BE0 Export 511  GetConsoleHardwareState
00007FFDC1D15780 Export 512  GetConsoleHistoryInfo
00007FFDC1D9020C Export 513  GetConsoleInputExeNameA
00007FFDC1D90247 Export 514  GetConsoleInputExeNameW
00007FFDC1D58B00 Export 515  GetConsoleInputWaitHandle
00007FFDC1D59520 Export 516  GetConsoleKeyboardLayoutNameA
00007FFDC1D59540 Export 517  GetConsoleKeyboardLayoutNameW
00007FFDC1D152F0 Export 518  GetConsoleMode
00007FFDC1D59180 Export 519  GetConsoleNlsMode
00007FFDC1D15440 Export 520  GetConsoleOriginalTitleA
00007FFDC1D15450 Export 521  GetConsoleOriginalTitleW
00007FFDC1D15300 Export 522  GetConsoleOutputCP
00007FFDC1D15790 Export 523  GetConsoleProcessList
00007FFDC1D15460 Export 524  GetConsoleScreenBufferInfo
00007FFDC1D15470 Export 525  GetConsoleScreenBufferInfoEx
00007FFDC1D157A0 Export 526  GetConsoleSelectionInfo
00007FFDC1D15480 Export 527  GetConsoleTitleA
00007FFDC1D15490 Export 528  GetConsoleTitleW
00007FFDC1D157B0 Export 529  GetConsoleWindow
00007FFDC1D3AC20 Export 530  GetCurrencyFormatA
00007FFDC1D2A0C0 Export 531  GetCurrencyFormatEx
00007FFDC1D2A0E0 Export 532  GetCurrencyFormatW
00007FFDC1D11F80 Export 533  GetCurrentActCtx
00007FFDC1D0C6E0 Export 534  GetCurrentActCtxWorker
00007FFDC1D90442 Export 535  GetCurrentApplicationUserModelId
00007FFDC1D157C0 Export 536  GetCurrentConsoleFont
00007FFDC1D157D0 Export 537  GetCurrentConsoleFontEx
00007FFDC1D11050 Export 538  GetCurrentDirectoryA
00007FFDC1D0FF30 Export 539  GetCurrentDirectoryW
00007FFDC1D904E2 Export 540  GetCurrentPackageFamilyName
00007FFDC1D90523 Export 541  GetCurrentPackageFullName
00007FFDC1D9055C Export 542  GetCurrentPackageId
00007FFDC1D90591 Export 543  GetCurrentPackageInfo
00007FFDC1D905C8 Export 544  GetCurrentPackagePath
00007FFDC1D14880 Export 545  GetCurrentProcess
00007FFDC1D14890 Export 546  GetCurrentProcessId
00007FFDC1D90629 Export 547  GetCurrentProcessorNumber
00007FFDC1D90668 Export 548  GetCurrentProcessorNumberEx
00007FFDC1D058A0 Export 549  GetCurrentThread
00007FFDC1D05550 Export 550  GetCurrentThreadId
00007FFDC1D906CD Export 551  GetCurrentThreadStackLimits
00007FFDC1D313E0 Export 552  GetCurrentUmsThread
00007FFDC1D2A0F0 Export 553  GetDateFormatA
00007FFDC1D122F0 Export 554  GetDateFormatAWorker
00007FFDC1D2A110 Export 555  GetDateFormatEx
00007FFDC1D106A0 Export 556  GetDateFormatW
00007FFDC1CFA790 Export 557  GetDateFormatWWorker
00007FFDC1D2CDE0 Export 558  GetDefaultCommConfigA
00007FFDC1D2CE90 Export 559  GetDefaultCommConfigW
00007FFDC1D56320 Export 560  GetDevicePowerState
00007FFDC1D14CD0 Export 561  GetDiskFreeSpaceA
00007FFDC1D14CE0 Export 562  GetDiskFreeSpaceExA
00007FFDC1D14CF0 Export 563  GetDiskFreeSpaceExW
00007FFDC1D14D00 Export 564  GetDiskFreeSpaceW
00007FFDC1D90820 Export 565  GetDiskSpaceInformationA
00007FFDC1D9086E Export 566  GetDiskSpaceInformationW
00007FFDC1D27DD0 Export 567  GetDllDirectoryA
00007FFDC1D11E80 Export 568  GetDllDirectoryW
00007FFDC1D14D10 Export 569  GetDriveTypeA
00007FFDC1D14D20 Export 570  GetDriveTypeW
00007FFDC1D3B8E0 Export 571  GetDurationFormat
00007FFDC1D2A130 Export 572  GetDurationFormatEx
00007FFDC1D10F40 Export 573  GetDynamicTimeZoneInformation
00007FFDC1D2A150 Export 574  GetEnabledXStateFeatures
00007FFDC1D27970 Export 575  GetEncryptedFileVersionExt
00007FFDC1D0FD80 Export 576  GetEnvironmentStrings
00007FFDC1D15080 Export 577  GetEnvironmentStringsA
00007FFDC1D0F690 Export 578  GetEnvironmentStringsW
00007FFDC1D0E350 Export 579  GetEnvironmentVariableA
00007FFDC1D0B620 Export 580  GetEnvironmentVariableW
00007FFDC1D2A170 Export 581  GetEraNameCountedString
00007FFDC1D121F0 Export 582  GetErrorMode
00007FFDC1D0D060 Export 583  GetExitCodeProcess
00007FFDC1D0F9C0 Export 584  GetExitCodeThread
00007FFDC1D2BED0 Export 585  GetExpandedNameA
00007FFDC1D2BFC0 Export 586  GetExpandedNameW
00007FFDC1D14D30 Export 587  GetFileAttributesA
00007FFDC1D14D40 Export 588  GetFileAttributesExA
00007FFDC1D14D50 Export 589  GetFileAttributesExW
00007FFDC1D52840 Export 590  GetFileAttributesTransactedA
00007FFDC1D528B0 Export 591  GetFileAttributesTransactedW
00007FFDC1D14D60 Export 592  GetFileAttributesW
00007FFDC1D27190 Export 593  GetFileBandwidthReservation
00007FFDC1D14D70 Export 594  GetFileInformationByHandle
00007FFDC1D0F650 Export 595  GetFileInformationByHandleEx
00007FFDC1D2A190 Export 596  GetFileMUIInfo
00007FFDC1D0F9A0 Export 597  GetFileMUIPath
00007FFDC1D14D80 Export 598  GetFileSize
00007FFDC1D14D90 Export 599  GetFileSizeEx
00007FFDC1D14DA0 Export 600  GetFileTime
00007FFDC1D14DB0 Export 601  GetFileType
00007FFDC1D14DC0 Export 602  GetFinalPathNameByHandleA
00007FFDC1D14DD0 Export 603  GetFinalPathNameByHandleW
00007FFDC1D56380 Export 604  GetFirmwareEnvironmentVariableA
00007FFDC1D563A0 Export 605  GetFirmwareEnvironmentVariableExA
00007FFDC1D053F0 Export 606  GetFirmwareEnvironmentVariableExW
00007FFDC1D564D0 Export 607  GetFirmwareEnvironmentVariableW
00007FFDC1D12820 Export 608  GetFirmwareType
00007FFDC1D14DE0 Export 609  GetFullPathNameA
00007FFDC1D26BA0 Export 610  GetFullPathNameTransactedA
00007FFDC1D56740 Export 611  GetFullPathNameTransactedW
00007FFDC1D14DF0 Export 612  GetFullPathNameW
00007FFDC1D3B020 Export 613  GetGeoInfoA
00007FFDC1D43770 Export 614  GetGeoInfoEx
00007FFDC1CF6020 Export 615  GetGeoInfoW
00007FFDC1D14900 Export 616  GetHandleInformation
00007FFDC1D2A1B0 Export 617  GetLargePageMinimum
00007FFDC1D154A0 Export 618  GetLargestConsoleWindowSize
00007FFDC1D05BF0 Export 619  GetLastError
00007FFDC1D0E020 Export 620  GetLocalTime
00007FFDC1D10BD0 Export 621  GetLocaleInfoA
00007FFDC1D0CB40 Export 622  GetLocaleInfoEx
00007FFDC1D0FE20 Export 623  GetLocaleInfoW
00007FFDC1D07D00 Export 624  GetLogicalDriveStringsA
00007FFDC1D14E00 Export 625  GetLogicalDriveStringsW
00007FFDC1D07DC0 Export 626  GetLogicalDrives
00007FFDC1D11070 Export 627  GetLogicalProcessorInformation
00007FFDC1D90DBA Export 628  GetLogicalProcessorInformationEx
00007FFDC1D48C80 Export 629  GetLongPathNameA
00007FFDC1D2FD00 Export 630  GetLongPathNameTransactedA
00007FFDC1D50330 Export 631  GetLongPathNameTransactedW
00007FFDC1CF68C0 Export 632  GetLongPathNameW
00007FFDC1D51F70 Export 633  GetMailslotInfo
00007FFDC1D55A60 Export 634  GetMaximumProcessorCount
00007FFDC1D127C0 Export 635  GetMaximumProcessorGroupCount
00007FFDC1D2A1D0 Export 636  GetMemoryErrorHandlingCapabilities
00007FFDC1D0F1A0 Export 637  GetModuleFileNameA
00007FFDC1D0DF20 Export 638  GetModuleFileNameW
00007FFDC1D0F0B0 Export 639  GetModuleHandleA
00007FFDC1D10F90 Export 640  GetModuleHandleExA
00007FFDC1D0F630 Export 641  GetModuleHandleExW
00007FFDC1D0D130 Export 642  GetModuleHandleW
00007FFDC1D12190 Export 643  GetNLSVersion
00007FFDC1D2A1F0 Export 644  GetNLSVersionEx
00007FFDC1D2A210 Export 645  GetNamedPipeAttribute
00007FFDC1D507F0 Export 646  GetNamedPipeClientComputerNameA
00007FFDC1D2A230 Export 647  GetNamedPipeClientComputerNameW
00007FFDC1D50940 Export 648  GetNamedPipeClientProcessId
00007FFDC1D28050 Export 649  GetNamedPipeClientSessionId
00007FFDC1D50980 Export 650  GetNamedPipeHandleStateA
00007FFDC1D2A250 Export 651  GetNamedPipeHandleStateW
00007FFDC1D91019 Export 652  GetNamedPipeInfo
00007FFDC1D50B10 Export 653  GetNamedPipeServerProcessId
00007FFDC1D280B0 Export 654  GetNamedPipeServerSessionId
00007FFDC1D10680 Export 655  GetNativeSystemInfo
00007FFDC1D31420 Export 656  GetNextUmsListItem
00007FFDC1D2FDD0 Export 657  GetNextVDMCommand
00007FFDC1D28300 Export 658  GetNumaAvailableMemoryNode
00007FFDC1D56CE0 Export 659  GetNumaAvailableMemoryNodeEx
00007FFDC1D10860 Export 660  GetNumaHighestNodeNumber
00007FFDC1D28310 Export 661  GetNumaNodeNumberFromHandle
00007FFDC1D56D70 Export 662  GetNumaNodeProcessorMask
00007FFDC1D2A270 Export 663  GetNumaNodeProcessorMaskEx
00007FFDC1D28370 Export 664  GetNumaProcessorNode
00007FFDC1D56DF0 Export 665  GetNumaProcessorNodeEx
00007FFDC1D283E0 Export 666  GetNumaProximityNode
00007FFDC1D2A290 Export 667  GetNumaProximityNodeEx
00007FFDC1D0AEE0 Export 668  GetNumberFormatA
00007FFDC1D115C0 Export 669  GetNumberFormatEx
00007FFDC1CF1060 Export 670  GetNumberFormatW
00007FFDC1D595F0 Export 671  GetNumberOfConsoleFonts
00007FFDC1D15310 Export 672  GetNumberOfConsoleInputEvents
00007FFDC1D157E0 Export 673  GetNumberOfConsoleMouseButtons
00007FFDC1D112C0 Export 674  GetOEMCP
00007FFDC1D0C6C0 Export 675  GetOverlappedResult
00007FFDC1D91271 Export 676  GetOverlappedResultEx
00007FFDC1D912BA Export 677  GetPackageApplicationIds
00007FFDC1D912F3 Export 678  GetPackageFamilyName
00007FFDC1D91326 Export 679  GetPackageFullName
00007FFDC1D91351 Export 680  GetPackageId
00007FFDC1D91378 Export 681  GetPackageInfo
00007FFDC1D913A1 Export 682  GetPackagePath
00007FFDC1D913D4 Export 683  GetPackagePathByFullName
00007FFDC1D91413 Export 684  GetPackagesByPackageFamily
00007FFDC1CF1270 Export 685  GetPhysicallyInstalledSystemMemory
00007FFDC1D110C0 Export 686  GetPriorityClass
00007FFDC1D05370 Export 687  GetPrivateProfileIntA
00007FFDC1D031B0 Export 688  GetPrivateProfileIntW
00007FFDC1D13180 Export 689  GetPrivateProfileSectionA
00007FFDC1D4F620 Export 690  GetPrivateProfileSectionNamesA
00007FFDC1D4F650 Export 691  GetPrivateProfileSectionNamesW
00007FFDC1D10CD0 Export 692  GetPrivateProfileSectionW
00007FFDC1D05260 Export 693  GetPrivateProfileStringA
00007FFDC1D02360 Export 694  GetPrivateProfileStringW
00007FFDC1D4F680 Export 695  GetPrivateProfileStructA
00007FFDC1D4F820 Export 696  GetPrivateProfileStructW
00007FFDC1D0AEC0 Export 697  GetProcAddress
00007FFDC1D0C110 Export 698  GetProcessAffinityMask
00007FFDC1D29010 Export 699  GetProcessDEPPolicy
00007FFDC1D915C2 Export 700  GetProcessDefaultCpuSets
00007FFDC1D2A2B0 Export 701  GetProcessGroupAffinity
00007FFDC1D2A2D0 Export 702  GetProcessHandleCount
00007FFDC1D05BB0 Export 703  GetProcessHeap
00007FFDC1D2A2F0 Export 704  GetProcessHeaps
00007FFDC1D0CFD0 Export 705  GetProcessId
00007FFDC1D107E0 Export 706  GetProcessIdOfThread
00007FFDC1D148A0 Export 707  GetProcessInformation
00007FFDC1D0FDC0 Export 708  GetProcessIoCounters
00007FFDC1D916B6 Export 709  GetProcessMitigationPolicy
00007FFDC1D13E70 Export 710  GetProcessPreferredUILanguages
00007FFDC1D2A310 Export 711  GetProcessPriorityBoost
00007FFDC1D2A330 Export 712  GetProcessShutdownParameters
00007FFDC1D0AAD0 Export 713  GetProcessTimes
00007FFDC1D120A0 Export 714  GetProcessVersion
00007FFDC1D33000 Export 715  GetProcessWorkingSetSize
00007FFDC1D2A350 Export 716  GetProcessWorkingSetSizeEx
00007FFDC1D917BD Export 717  GetProcessorSystemCycleTime
00007FFDC1D11150 Export 718  GetProductInfo
00007FFDC1D053E0 Export 719  GetProfileIntA
00007FFDC1D03520 Export 720  GetProfileIntW
00007FFDC1D4F9D0 Export 721  GetProfileSectionA
00007FFDC1D4F9E0 Export 722  GetProfileSectionW
00007FFDC1D4F9F0 Export 723  GetProfileStringA
00007FFDC1D4FA20 Export 724  GetProfileStringW
00007FFDC1D05DD0 Export 725  GetQueuedCompletionStatus
00007FFDC1D2A370 Export 726  GetQueuedCompletionStatusEx
00007FFDC1D50400 Export 727  GetShortPathNameA
00007FFDC1CF6400 Export 728  GetShortPathNameW
00007FFDC1D918E8 Export 729  GetStagedPackagePathByFullName
00007FFDC1D11960 Export 730  GetStartupInfoA
00007FFDC1D0D830 Export 731  GetStartupInfoW
00007FFDC1D91941 Export 732  GetStateFolder
00007FFDC1D0D490 Export 733  GetStdHandle
00007FFDC1D2A390 Export 734  GetStringScripts
00007FFDC1D2A3B0 Export 735  GetStringTypeA
00007FFDC1D2A3B0 Export 736  GetStringTypeExA
00007FFDC1D12670 Export 737  GetStringTypeExW
00007FFDC1D0E330 Export 738  GetStringTypeW
00007FFDC1D919CD Export 739  GetSystemAppDataKey
00007FFDC1D91A07 Export 740  GetSystemCpuSetInformation
00007FFDC1D29060 Export 741  GetSystemDEPPolicy
00007FFDC1D10CB0 Export 742  GetSystemDefaultLCID
00007FFDC1D10FF0 Export 743  GetSystemDefaultLangID
00007FFDC1CF1100 Export 744  GetSystemDefaultLocaleName
00007FFDC1D10660 Export 745  GetSystemDefaultUILanguage
00007FFDC1D0D3E0 Export 746  GetSystemDirectoryA
00007FFDC1D0AE00 Export 747  GetSystemDirectoryW
00007FFDC1D2A3D0 Export 748  GetSystemFileCacheSize
00007FFDC1D27AC0 Export 749  GetSystemFirmwareTable
00007FFDC1D0DBB0 Export 750  GetSystemInfo
00007FFDC1D07BC0 Export 751  GetSystemPowerStatus
00007FFDC1D11340 Export 752  GetSystemPreferredUILanguages
00007FFDC1D290A0 Export 753  GetSystemRegistryQuota
00007FFDC1D0B580 Export 754  GetSystemTime
00007FFDC1D10740 Export 755  GetSystemTimeAdjustment
00007FFDC1D07B80 Export 756  GetSystemTimeAsFileTime
00007FFDC1D15040 Export 757  GetSystemTimePreciseAsFileTime
00007FFDC1D0FC90 Export 758  GetSystemTimes
00007FFDC1D2A3F0 Export 759  GetSystemWindowsDirectoryA
00007FFDC1CF9110 Export 760  GetSystemWindowsDirectoryW
00007FFDC1D151B0 Export 761  GetSystemWow64DirectoryA
00007FFDC1D151C0 Export 762  GetSystemWow64DirectoryW
00007FFDC1D56FC0 Export 763  GetTapeParameters
00007FFDC1D32620 Export 764  GetTapePosition
00007FFDC1D326B0 Export 765  GetTapeStatus
00007FFDC1D14E10 Export 766  GetTempFileNameA
00007FFDC1D14E20 Export 767  GetTempFileNameW
00007FFDC1D14E30 Export 768  GetTempPathA
00007FFDC1D14E40 Export 769  GetTempPathW
00007FFDC1D10570 Export 770  GetThreadContext
00007FFDC1D91CD1 Export 771  GetThreadDescription
00007FFDC1D2A400 Export 772  GetThreadErrorMode
00007FFDC1D2A420 Export 773  GetThreadGroupAffinity
00007FFDC1D2A440 Export 774  GetThreadIOPendingFlag
00007FFDC1D10C10 Export 775  GetThreadId
00007FFDC1D2A460 Export 776  GetThreadIdealProcessorEx
00007FFDC1D148B0 Export 777  GetThreadInformation
00007FFDC1D0A0F0 Export 778  GetThreadLocale
00007FFDC1D0D0B0 Export 779  GetThreadPreferredUILanguages
00007FFDC1D0B880 Export 780  GetThreadPriority
00007FFDC1D2A480 Export 781  GetThreadPriorityBoost
00007FFDC1D91DF8 Export 782  GetThreadSelectedCpuSets
00007FFDC1D57020 Export 783  GetThreadSelectorEntry
00007FFDC1D05C30 Export 784  GetThreadTimes
00007FFDC1D14330 Export 785  GetThreadUILanguage
00007FFDC1D05640 Export 786  GetTickCount
00007FFDC1D05D30 Export 787  GetTickCount64
00007FFDC1D2A4A0 Export 788  GetTimeFormatA
00007FFDC1D13E90 Export 789  GetTimeFormatAWorker
00007FFDC1D2A4C0 Export 790  GetTimeFormatEx
00007FFDC1D0F1C0 Export 791  GetTimeFormatW
00007FFDC1CF9A80 Export 792  GetTimeFormatWWorker
00007FFDC1D10900 Export 793  GetTimeZoneInformation
00007FFDC1CF1070 Export 794  GetTimeZoneInformationForYear
00007FFDC1D2A4E0 Export 795  GetUILanguageInfo
00007FFDC1D31460 Export 796  GetUmsCompletionListEvent
00007FFDC1D314A0 Export 797  GetUmsSystemThreadInformation
00007FFDC1D438D0 Export 798  GetUserDefaultGeoName
00007FFDC1D0FBA0 Export 799  GetUserDefaultLCID
00007FFDC1D2A500 Export 800  GetUserDefaultLangID
00007FFDC1D0E370 Export 801  GetUserDefaultLocaleName
00007FFDC1D10B30 Export 802  GetUserDefaultUILanguage
00007FFDC1D0F1E0 Export 803  GetUserGeoID
00007FFDC1D10590 Export 804  GetUserPreferredUILanguages
00007FFDC1D30790 Export 805  GetVDMCurrentDirectories
00007FFDC1D11010 Export 806  GetVersion
00007FFDC1D10400 Export 807  GetVersionExA
00007FFDC1D0F980 Export 808  GetVersionExW
00007FFDC1D14E50 Export 809  GetVolumeInformationA
00007FFDC1D14E60 Export 810  GetVolumeInformationByHandleW
00007FFDC1D14E70 Export 811  GetVolumeInformationW
00007FFDC1D13FD0 Export 812  GetVolumeNameForVolumeMountPointA
00007FFDC1D14870 Export 813  GetVolumeNameForVolumeMountPointW
00007FFDC1D54FC0 Export 814  GetVolumePathNameA
00007FFDC1D14E80 Export 815  GetVolumePathNameW
00007FFDC1D551A0 Export 816  GetVolumePathNamesForVolumeNameA
00007FFDC1D14E90 Export 817  GetVolumePathNamesForVolumeNameW
00007FFDC1D12230 Export 818  GetWindowsDirectoryA
00007FFDC1D128C0 Export 819  GetWindowsDirectoryW
00007FFDC1D05BD0 Export 820  GetWriteWatch
00007FFDC1D2A520 Export 821  GetXStateFeaturesMask
00007FFDC1D02660 Export 822  GlobalAddAtomA
00007FFDC1D491C0 Export 823  GlobalAddAtomExA
00007FFDC1D03190 Export 824  GlobalAddAtomExW
00007FFDC1D02910 Export 825  GlobalAddAtomW
00007FFDC1D07E10 Export 826  GlobalAlloc
00007FFDC1D27AE0 Export 827  GlobalCompact
00007FFDC1D02850 Export 828  GlobalDeleteAtom
00007FFDC1D491E0 Export 829  GlobalFindAtomA
00007FFDC1D02E00 Export 830  GlobalFindAtomW
00007FFDC1D27B00 Export 831  GlobalFix
00007FFDC1D0FA10 Export 832  GlobalFlags
00007FFDC1D05B50 Export 833  GlobalFree
00007FFDC1D49200 Export 834  GlobalGetAtomNameA
00007FFDC1D02680 Export 835  GlobalGetAtomNameW
00007FFDC1D100F0 Export 836  GlobalHandle
00007FFDC1D05990 Export 837  GlobalLock
00007FFDC1D0C900 Export 838  GlobalMemoryStatus
00007FFDC1D10530 Export 839  GlobalMemoryStatusEx
00007FFDC1D06BB0 Export 840  GlobalReAlloc
00007FFDC1D07E30 Export 841  GlobalSize
00007FFDC1D27B20 Export 842  GlobalUnWire
00007FFDC1D27B30 Export 843  GlobalUnfix
00007FFDC1D058B0 Export 844  GlobalUnlock
00007FFDC1D27B50 Export 845  GlobalWire
00007FFDC1D531D0 Export 846  Heap32First
00007FFDC1D53470 Export 847  Heap32ListFirst
00007FFDC1D53570 Export 848  Heap32ListNext
00007FFDC1D53670 Export 849  Heap32Next
00007FFDC1D9231D Export 850  HeapAlloc
00007FFDC1D2A540 Export 851  HeapCompact
00007FFDC1D0FF50 Export 852  HeapCreate
00007FFDC1D112A0 Export 853  HeapDestroy
00007FFDC1D05570 Export 854  HeapFree
00007FFDC1D2A560 Export 855  HeapLock
00007FFDC1D2A580 Export 856  HeapQueryInformation
00007FFDC1D92389 Export 857  HeapReAlloc
00007FFDC1D103E0 Export 858  HeapSetInformation
00007FFDC1D923BD Export 859  HeapSize
00007FFDC1D2A5A0 Export 860  HeapSummary
00007FFDC1D2A5C0 Export 861  HeapUnlock
00007FFDC1D0C0F0 Export 862  HeapValidate
00007FFDC1D2A5E0 Export 863  HeapWalk
00007FFDC1CF1090 Export 864  IdnToAscii
00007FFDC1D2A600 Export 865  IdnToNameprepUnicode
00007FFDC1D2A620 Export 866  IdnToUnicode
00007FFDC1D49230 Export 867  InitAtomTable
00007FFDC1D9244F Export 868  InitOnceBeginInitialize
00007FFDC1D92495 Export 869  InitOnceComplete
00007FFDC1D924D7 Export 870  InitOnceExecuteOnce
00007FFDC1D9251B Export 871  InitOnceInitialize
00007FFDC1D92552 Export 872  InitializeConditionVariable
00007FFDC1D2A660 Export 873  InitializeContext
00007FFDC1D2A640 Export 874  InitializeContext2
00007FFDC1D925B6 Export 875  InitializeCriticalSection
00007FFDC1D149E0 Export 876  InitializeCriticalSectionAndSpinCount
00007FFDC1D149F0 Export 877  InitializeCriticalSectionEx
00007FFDC1D9262D Export 878  InitializeEnclave
00007FFDC1D92680 Export 879  InitializeProcThreadAttributeList
00007FFDC1D926DC Export 880  InitializeSListHead
00007FFDC1D9270B Export 881  InitializeSRWLock
00007FFDC1D2A680 Export 882  InitializeSynchronizationBarrier
00007FFDC1D92762 Export 883  InstallELAMCertificateInfo
00007FFDC1D927B2 Export 884  InterlockedFlushSList
00007FFDC1D927EA Export 885  InterlockedPopEntrySList
00007FFDC1D92826 Export 886  InterlockedPushEntrySList
00007FFDC1D92862 Export 887  InterlockedPushListSList
00007FFDC1D9289F Export 888  InterlockedPushListSListEx
00007FFDC1D59710 Export 889  InvalidateConsoleDIBits
00007FFDC1D29130 Export 890  IsBadCodePtr
00007FFDC1D29140 Export 891  IsBadHugeReadPtr
00007FFDC1D29150 Export 892  IsBadHugeWritePtr
00007FFDC1D05AA0 Export 893  IsBadReadPtr
00007FFDC1D29160 Export 894  IsBadStringPtrA
00007FFDC1D291B0 Export 895  IsBadStringPtrW
00007FFDC1D55B20 Export 896  IsBadWritePtr
00007FFDC1D3A070 Export 897  IsCalendarLeapDay
00007FFDC1D3A150 Export 898  IsCalendarLeapMonth
00007FFDC1D3A240 Export 899  IsCalendarLeapYear
00007FFDC1D11940 Export 900  IsDBCSLeadByte
00007FFDC1D2A6A0 Export 901  IsDBCSLeadByteEx
00007FFDC1D101B0 Export 902  IsDebuggerPresent
00007FFDC1D929C8 Export 903  IsEnclaveTypeSupported
00007FFDC1D2A6C0 Export 904  IsNLSDefinedString
00007FFDC1D26960 Export 905  IsNativeVhdBoot
00007FFDC1D2A6E0 Export 906  IsNormalizedString
00007FFDC1D92A46 Export 907  IsProcessCritical
00007FFDC1D108C0 Export 908  IsProcessInJob
00007FFDC1D0DB40 Export 909  IsProcessorFeaturePresent
00007FFDC1D28630 Export 910  IsSystemResumeAutomatic
00007FFDC1D0D0F0 Export 911  IsThreadAFiber
00007FFDC1D92AE3 Export 912  IsThreadpoolTimerSet
00007FFDC1D92B16 Export 913  IsUserCetAvailableInEnvironment
00007FFDC1CF82B0 Export 914  IsValidCalDateTime
00007FFDC1D0FC70 Export 915  IsValidCodePage
00007FFDC1D2A700 Export 916  IsValidLanguageGroup
00007FFDC1D0FEA0 Export 917  IsValidLocale
00007FFDC1D2A720 Export 918  IsValidLocaleName
00007FFDC1D2A740 Export 919  IsValidNLSVersion
00007FFDC1D92BDC Export 920  IsWow64GuestMachineSupported
00007FFDC1D0F670 Export 921  IsWow64Process
00007FFDC1D92C35 Export 922  IsWow64Process2
00007FFDC1D2A760 Export 923  K32EmptyWorkingSet
00007FFDC1D2A780 Export 924  K32EnumDeviceDrivers
00007FFDC1D2A7A0 Export 925  K32EnumPageFilesA
00007FFDC1D2A7C0 Export 926  K32EnumPageFilesW
00007FFDC1D110E0 Export 927  K32EnumProcessModules
00007FFDC1D2A7E0 Export 928  K32EnumProcessModulesEx
00007FFDC1D2A800 Export 929  K32EnumProcesses
00007FFDC1D2A820 Export 930  K32GetDeviceDriverBaseNameA
00007FFDC1D2A840 Export 931  K32GetDeviceDriverBaseNameW
00007FFDC1D2A860 Export 932  K32GetDeviceDriverFileNameA
00007FFDC1D2A880 Export 933  K32GetDeviceDriverFileNameW
00007FFDC1D2A8A0 Export 934  K32GetMappedFileNameA
00007FFDC1D2A8C0 Export 935  K32GetMappedFileNameW
00007FFDC1D2A8E0 Export 936  K32GetModuleBaseNameA
00007FFDC1D2A900 Export 937  K32GetModuleBaseNameW
00007FFDC1D2A920 Export 938  K32GetModuleFileNameExA
00007FFDC1D142F0 Export 939  K32GetModuleFileNameExW
00007FFDC1D0F0D0 Export 940  K32GetModuleInformation
00007FFDC1D2A940 Export 941  K32GetPerformanceInfo
00007FFDC1D2A960 Export 942  K32GetProcessImageFileNameA
00007FFDC1D10060 Export 943  K32GetProcessImageFileNameW
00007FFDC1D2A980 Export 944  K32GetProcessMemoryInfo
00007FFDC1D2A9C0 Export 945  K32GetWsChanges
00007FFDC1D2A9A0 Export 946  K32GetWsChangesEx
00007FFDC1D2A9E0 Export 947  K32InitializeProcessForWsWatch
00007FFDC1D2AA20 Export 948  K32QueryWorkingSet
00007FFDC1D2AA00 Export 949  K32QueryWorkingSetEx
00007FFDC1D10640 Export 950  LCIDToLocaleName
00007FFDC1D2AA40 Export 951  LCMapStringA
00007FFDC1D05CD0 Export 952  LCMapStringEx
00007FFDC1D084A0 Export 953  LCMapStringW
00007FFDC1D2C0F0 Export 954  LZClose
